STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
26,MI,131,Ontonagon County,0,2901.0000,1403.0000,1547.0000,5282.0000,1118.0000,107437.0000,2071.0000,64431.0000,1534.0000,1398.0000,654.0000,1475.0000,586.0000,1027.0000,421.0000,2116.0000,68.0000,459.0000,1563.0000,512.0000,6050.0000,1061.0000,19402.0000,545.0000,4741.0000,640.0000,6055.0000,0.0001,0.0001,457.0000,8233.0000,319.0000,1120.0000,122.0000,128.0000,421.0000,1113.0000,456.0000,2466.0000,315.0000,1886.0000,310.0000,990.0000,2068.0000,64281.0000,663.0000,587.0000,267.0000,337.0000,29.0000,14.0000,115.0000,28.0000,504.0000,818.0000,438.0000,708.0000,229.0000,279.0000,0.0001,0.0001,1888.0000,8763.0000,2042.0000,9314.0000,451.0000,907.0000,2218.0000,4453.0000
26,MI,133,Osceola County,0,9990.0000,4708.0000,5800.0000,20542.0000,6380.0000,361439.0000,7757.0000,255267.0000,3110.0000,4141.0000,1418.0000,3459.0000,1238.0000,2315.0000,1531.0000,9350.0000,496.0000,1104.0000,5264.0000,1095.0000,11918.0000,2628.0000,44319.0000,1505.0000,9518.0000,1418.0000,13513.0000,22.0000,269.0000,1717.0000,31396.0000,1349.0000,4533.0000,330.0000,321.0000,1562.0000,3334.0000,1712.0000,8613.0000,1276.0000,7924.0000,1238.0000,5021.0000,6828.0000,209276.0000,2905.0000,3202.0000,1545.0000,2028.0000,256.0000,118.0000,392.0000,95.0000,2115.0000,4479.0000,1839.0000,3997.0000,1356.0000,1786.0000,57.0000,187.0000,5969.0000,27435.0000,6703.0000,29458.0000,1228.0000,2428.0000,7910.0000,19523.0000
26,MI,135,Oscoda County,0,3686.0000,1769.0000,2509.0000,7165.0000,1899.0000,124767.0000,2582.0000,66312.0000,1448.0000,2461.0000,508.0000,1023.0000,456.0000,666.0000,632.0000,6905.0000,88.0000,477.0000,1786.0000,461.0000,5127.0000,1184.0000,22603.0000,497.0000,3423.0000,684.0000,6109.0000,0.0001,0.0001,551.0000,11762.0000,381.0000,1325.0000,159.0000,149.0000,512.0000,973.0000,550.0000,2578.0000,403.0000,2454.0000,398.0000,1820.0000,2370.0000,69249.0000,788.0000,820.0000,427.0000,542.0000,53.0000,23.0000,120.0000,25.0000,773.0000,1406.0000,650.0000,1231.0000,397.0000,513.0000,0.0001,0.0001,2088.0000,9774.0000,2420.0000,10541.0000,461.0000,1217.0000,2794.0000,5933.0000
26,MI,137,Otsego County,0,11946.0000,5333.0000,6467.0000,23030.0000,6691.0000,452344.0000,9458.0000,339126.0000,4110.0000,6526.0000,2088.0000,8881.0000,1918.0000,6458.0000,1910.0000,13085.0000,170.0000,1674.0000,15382.0000,1464.0000,19613.0000,2860.0000,57692.0000,1620.0000,9947.0000,1799.0000,19625.0000,37.0000,524.0000,2995.0000,56990.0000,2344.0000,9647.0000,579.0000,612.0000,2794.0000,6458.0000,2989.0000,17565.0000,2443.0000,17642.0000,2395.0000,8075.0000,8454.0000,320377.0000,3578.0000,4075.0000,1766.0000,2349.0000,372.0000,172.0000,508.0000,257.0000,2311.0000,4761.0000,1994.0000,4243.0000,1422.0000,1784.0000,114.0000,589.0000,7473.0000,48210.0000,8215.0000,51415.0000,1600.0000,5195.0000,9380.0000,23104.0000
26,MI,139,Ottawa County,0,122563.0000,58310.0000,67535.0000,254338.0000,85878.0000,6654863.0000,102583.0000,4844694.0000,50125.0000,100407.0000,28403.0000,150636.0000,25903.0000,106894.0000,17505.0000,212138.0000,1031.0000,22140.0000,216813.0000,15314.0000,225560.0000,23252.0000,391387.0000,11646.0000,71026.0000,14888.0000,181290.0000,644.0000,11184.0000,42958.0000,949465.0000,36261.0000,177642.0000,5795.0000,5441.0000,40763.0000,129759.0000,42888.0000,325655.0000,34736.0000,258256.0000,37289.0000,230639.0000,93101.0000,4410025.0000,45465.0000,63224.0000,24390.0000,35959.0000,5431.0000,2525.0000,4519.0000,1117.0000,16313.0000,33540.0000,14163.0000,29905.0000,13234.0000,18444.0000,2194.0000,14894.0000,82325.0000,716247.0000,88204.0000,756198.0000,17756.0000,67695.0000,95822.0000,243639.0000
26,MI,141,Presque Isle County,0,6335.0000,3170.0000,4280.0000,12005.0000,2865.0000,242724.0000,4429.0000,145233.0000,3237.0000,3763.0000,1419.0000,3901.0000,1283.0000,2627.0000,1022.0000,4965.0000,287.0000,1018.0000,2839.0000,1121.0000,15795.0000,2193.0000,45409.0000,1164.0000,6649.0000,1304.0000,13765.0000,0.0001,0.0001,1261.0000,22231.0000,861.0000,3038.0000,366.0000,387.0000,1174.0000,2944.0000,1255.0000,6756.0000,926.0000,6107.0000,971.0000,2649.0000,4271.0000,150431.0000,1630.0000,1535.0000,677.0000,892.0000,114.0000,52.0000,261.0000,79.0000,1077.0000,2138.0000,925.0000,1809.0000,601.0000,754.0000,40.0000,124.0000,3887.0000,21963.0000,4346.0000,23248.0000,870.0000,2182.0000,4784.0000,10944.0000
26,MI,143,Roscommon County,0,11446.0000,5241.0000,6833.0000,20774.0000,4610.0000,420043.0000,7942.0000,221381.0000,4758.0000,6937.0000,2379.0000,7414.0000,2129.0000,4724.0000,1568.0000,9376.0000,54.0000,2020.0000,11419.0000,1831.0000,22169.0000,4563.0000,99701.0000,1410.0000,9074.0000,2674.0000,26988.0000,0.0001,0.0001,2363.0000,43565.0000,1481.0000,5711.0000,788.0000,759.0000,2217.0000,6800.0000,2355.0000,14056.0000,1810.0000,12805.0000,1776.0000,4613.0000,7436.0000,251943.0000,2429.0000,2048.0000,962.0000,1095.0000,148.0000,68.0000,371.0000,72.0000,2267.0000,4386.0000,1943.0000,3865.0000,1175.0000,1349.0000,77.0000,359.0000,6785.0000,38260.0000,7711.0000,40599.0000,1660.0000,4374.0000,8701.0000,18609.0000
26,MI,145,Saginaw County,0,91520.0000,33897.0000,53479.0000,174430.0000,55338.0000,3915090.0000,73358.0000,2699867.0000,35617.0000,45310.0000,15970.0000,48250.0000,14407.0000,31856.0000,11594.0000,131713.0000,1151.0000,12132.0000,28010.0000,9763.0000,121267.0000,25927.0000,516222.0000,9909.0000,60136.0000,14106.0000,153571.0000,321.0000,8027.0000,21988.0000,420640.0000,17491.0000,79094.0000,3833.0000,3781.0000,20198.0000,54873.0000,21908.0000,144768.0000,17448.0000,114111.0000,18429.0000,71821.0000,63860.0000,2489187.0000,26506.0000,28418.0000,12909.0000,16309.0000,2745.0000,1282.0000,3318.0000,809.0000,19465.0000,45381.0000,17610.0000,40731.0000,12258.0000,14730.0000,1036.0000,5084.0000,56885.0000,396659.0000,63291.0000,418731.0000,11973.0000,33591.0000,72944.0000,181773.0000
26,MI,147,St. Clair County,0,79001.0000,32945.0000,49830.0000,151835.0000,45595.0000,3510677.0000,62771.0000,2586918.0000,27688.0000,37506.0000,14131.0000,46323.0000,12826.0000,31288.0000,10364.0000,90933.0000,894.0000,10814.0000,25090.0000,8930.0000,114536.0000,19431.0000,388994.0000,11148.0000,69540.0000,11147.0000,124937.0000,229.0000,3254.0000,24972.0000,445654.0000,18878.0000,79408.0000,5331.0000,3871.0000,21710.0000,59024.0000,24728.0000,150373.0000,19428.0000,152600.0000,19074.0000,49651.0000,55649.0000,2274240.0000,23215.0000,28255.0000,11901.0000,16136.0000,2119.0000,933.0000,3123.0000,1160.0000,13263.0000,27262.0000,11552.0000,24022.0000,8067.0000,9858.0000,845.0000,3798.0000,50338.0000,350848.0000,54767.0000,368761.0000,10064.0000,29813.0000,63140.0000,154781.0000
26,MI,149,St. Joseph County,0,27684.0000,11630.0000,17106.0000,56993.0000,19466.0000,1074850.0000,22285.0000,780424.0000,8518.0000,12382.0000,4326.0000,14074.0000,3959.0000,9505.0000,3744.0000,30675.0000,825.0000,3272.0000,12280.0000,3270.0000,44981.0000,5776.0000,88363.0000,4019.0000,22187.0000,3495.0000,37195.0000,59.0000,969.0000,5533.0000,99429.0000,4565.0000,17071.0000,824.0000,745.0000,5163.0000,12748.0000,5515.0000,31902.0000,4524.0000,31049.0000,4156.0000,15005.0000,19122.0000,657837.0000,8311.0000,9137.0000,4758.0000,6030.0000,717.0000,353.0000,940.0000,248.0000,5807.0000,12550.0000,5185.0000,11390.0000,4351.0000,6285.0000,186.0000,1026.0000,16471.0000,96401.0000,18121.0000,103707.0000,3382.0000,13147.0000,22167.0000,55840.0000
26,MI,151,Sanilac County,0,19158.0000,8962.0000,13734.0000,38525.0000,11773.0000,707122.0000,14322.0000,491084.0000,6806.0000,10271.0000,3483.0000,9093.0000,3086.0000,6439.0000,3214.0000,24791.0000,1415.0000,2829.0000,11426.0000,2246.0000,24167.0000,4620.0000,79813.0000,2928.0000,16921.0000,2666.0000,26998.0000,61.0000,809.0000,3636.0000,64307.0000,2762.0000,10415.0000,783.0000,959.0000,3280.0000,6901.0000,3623.0000,19293.0000,2751.0000,18647.0000,2779.0000,8121.0000,12767.0000,428897.0000,5506.0000,6399.0000,2752.0000,3593.0000,471.0000,206.0000,829.0000,429.0000,3792.0000,8025.0000,3234.0000,6946.0000,2431.0000,3165.0000,121.0000,568.0000,11078.0000,60152.0000,12692.0000,66276.0000,2755.0000,10548.0000,14349.0000,34462.0000
26,MI,153,Schoolcraft County,0,3705.0000,1732.0000,2297.0000,6992.0000,1827.0000,149862.0000,2789.0000,98995.0000,2039.0000,1932.0000,697.0000,2253.0000,634.0000,1783.0000,454.0000,1666.0000,38.0000,491.0000,3378.0000,428.0000,5044.0000,1161.0000,26552.0000,662.0000,3667.0000,680.0000,6519.0000,0.0001,0.0001,705.0000,13954.0000,523.0000,2025.0000,150.0000,152.0000,655.0000,1580.0000,705.0000,3959.0000,525.0000,3488.0000,491.0000,1405.0000,2661.0000,92815.0000,1033.0000,1068.0000,511.0000,635.0000,76.0000,25.0000,171.0000,82.0000,649.0000,1310.0000,558.0000,1186.0000,369.0000,441.0000,35.0000,272.0000,2396.0000,13191.0000,2555.0000,13709.0000,479.0000,944.0000,2942.0000,6711.0000
26,MI,155,Shiawassee County,0,32496.0000,14454.0000,19828.0000,64271.0000,19447.0000,1349421.0000,26408.0000,991644.0000,10945.0000,12281.0000,4980.0000,14124.0000,4471.0000,9079.0000,4483.0000,29200.0000,997.0000,4007.0000,8042.0000,3315.0000,37014.0000,8924.0000,175088.0000,4446.0000,26042.0000,4655.0000,48370.0000,65.0000,867.0000,8222.0000,145928.0000,6699.0000,25016.0000,1334.0000,1277.0000,7671.0000,18363.0000,8208.0000,47079.0000,6848.0000,48813.0000,6475.0000,19171.0000,23205.0000,834517.0000,9863.0000,11583.0000,5143.0000,6853.0000,997.0000,409.0000,1308.0000,346.0000,6119.0000,12566.0000,5314.0000,11139.0000,3756.0000,4658.0000,234.0000,925.0000,20795.0000,117964.0000,23051.0000,125078.0000,4210.0000,9352.0000,26035.0000,63135.0000
26,MI,157,Tuscola County,0,25496.0000,11875.0000,16996.0000,50390.0000,14801.0000,994101.0000,20560.0000,680460.0000,9050.0000,12064.0000,3740.0000,8660.0000,3301.0000,5804.0000,3633.0000,22716.0000,1026.0000,3011.0000,8390.0000,2443.0000,24825.0000,7361.0000,143181.0000,3798.0000,22364.0000,3935.0000,38575.0000,50.0000,437.0000,5266.0000,92715.0000,4208.0000,14474.0000,914.0000,850.0000,4848.0000,10342.0000,5252.0000,27082.0000,4078.0000,25473.0000,4140.0000,15567.0000,18106.0000,598908.0000,7459.0000,8672.0000,3921.0000,5110.0000,741.0000,329.0000,1133.0000,609.0000,4796.0000,9893.0000,4161.0000,8771.0000,2968.0000,3778.0000,124.0000,480.0000,16096.0000,82573.0000,18000.0000,88768.0000,3337.0000,9225.0000,20338.0000,47884.0000
26,MI,159,Van Buren County,0,34839.0000,14843.0000,20091.0000,71372.0000,23982.0000,1507814.0000,28232.0000,1123757.0000,11169.0000,15402.0000,5701.0000,26927.0000,5149.0000,20033.0000,5017.0000,40306.0000,901.0000,4292.0000,19342.0000,3829.0000,55678.0000,7206.0000,119076.0000,4745.0000,32607.0000,4297.0000,46886.0000,103.0000,1534.0000,8998.0000,172661.0000,7434.0000,31121.0000,1346.0000,1240.0000,8444.0000,26134.0000,8965.0000,61305.0000,7488.0000,54820.0000,6862.0000,24291.0000,23921.0000,953265.0000,10290.0000,11796.0000,5750.0000,7364.0000,1115.0000,568.0000,1112.0000,365.0000,7156.0000,15401.0000,6266.0000,13819.0000,5210.0000,7099.0000,388.0000,2008.0000,21006.0000,148138.0000,23164.0000,157733.0000,4725.0000,15155.0000,27531.0000,67990.0000
26,MI,161,Washtenaw County,0,161597.0000,59499.0000,77911.0000,300016.0000,91294.0000,10593588.000,134091.0000,8000855.0000,67802.0000,123179.0000,42082.0000,249962.0000,38464.0000,172486.0000,27402.0000,382976.0000,1003.0000,34792.0000,285738.0000,16529.0000,323515.0000,31890.0000,815030.0000,10606.0000,70284.0000,20635.0000,302110.0000,1718.0000,31123.0000,62942.0000,1514011.0000,51745.0000,316321.0000,8159.0000,7920.0000,56768.0000,280701.0000,62719.0000,627223.0000,49534.0000,464662.0000,52067.0000,227598.0000,124772.0000,7783930.0000,54713.0000,73030.0000,20755.0000,27191.0000,7055.0000,3481.0000,5556.0000,2800.0000,20128.0000,38317.0000,17244.0000,32636.0000,12816.0000,17462.0000,7027.0000,38865.0000,113502.0000,1479596.0000,122047.0000,1540649.0000,29950.0000,127795.0000,120152.0000,314185.0000
26,MI,163,Wayne County,0,852988.0000,231025.0000,469525.0000,1622118.0000,586599.0000,36289688.000,673400.0000,26788453.000,250900.0000,499579.0000,117244.0000,501831.0000,105375.0000,345262.0000,134728.0000,1150467.0000,605.0000,90250.0000,379036.0000,68032.0000,995657.0000,183173.0000,3730620.0000,92763.0000,613797.0000,96016.0000,1096985.0000,2241.0000,46787.0000,221762.0000,4731980.0000,182380.0000,883127.0000,30826.0000,26995.0000,197371.0000,709362.0000,220811.0000,1692627.0000,172391.0000,1269700.0000,190221.0000,712917.0000,573394.0000,23402925.000,247852.0000,305293.0000,107886.0000,127207.0000,24672.0000,12749.0000,26100.0000,7216.0000,220892.0000,562876.0000,202477.0000,479463.0000,147088.0000,191842.0000,12051.0000,61276.0000,491120.0000,3907149.0000,574345.0000,4114354.0000,106241.0000,319553.0000,697551.0000,2009176.0000
26,MI,165,Wexford County,0,14945.0000,6530.0000,8625.0000,29321.0000,8746.0000,547174.0000,11721.0000,398005.0000,4550.0000,6206.0000,2196.0000,6875.0000,1939.0000,4620.0000,2291.0000,15812.0000,247.0000,1744.0000,7145.0000,1665.0000,20372.0000,3435.0000,61141.0000,2157.0000,13155.0000,1920.0000,18959.0000,52.0000,585.0000,3080.0000,55596.0000,2370.0000,8544.0000,624.0000,557.0000,2860.0000,7723.0000,3069.0000,17545.0000,2413.0000,16092.0000,2333.0000,8639.0000,9962.0000,329612.0000,4414.0000,4552.0000,2180.0000,2763.0000,515.0000,223.0000,556.0000,117.0000,3373.0000,6865.0000,2954.0000,6163.0000,2069.0000,2517.0000,125.0000,621.0000,8631.0000,46779.0000,9625.0000,50202.0000,1853.0000,4508.0000,11754.0000,27985.0000
27,MN,000,Minnesota,0,2601080.0000,1049493.0000,1430793.0000,5048028.0000,1600407.0000,157514327.00,2197063.0000,116617855.00,1057890.0000,1988406.0000,604639.0000,2926433.0000,545911.0000,2157397.0000,387742.0000,4287223.0000,72175.0000,483198.0000,5256021.0000,285130.0000,4235953.0000,481522.0000,9393288.0000,238162.0000,1560153.0000,319321.0000,3866175.0000,19107.0000,318466.0000,1009862.0000,24415244.000,911502.0000,6534611.0000,75852.0000,88935.0000,931402.0000,3082750.0000,1007301.0000,10003138.000,815938.0000,7514778.0000,849716.0000,3150218.0000,2055020.0000,108467240.00,885568.0000,1159894.0000,424217.0000,573547.0000,146680.0000,67882.0000,90819.0000,32087.0000,355871.0000,695875.0000,303960.0000,613835.0000,253153.0000,347834.0000,82230.0000,580146.0000,1855351.0000,19255059.000,1977357.0000,20189020.000,483458.0000,2105817.0000,1969985.0000,4829728.0000
27,MN,001,Aitkin County,0,7019.0000,3448.0000,4280.0000,13229.0000,3157.0000,281777.0000,5033.0000,168446.0000,3045.0000,5372.0000,1444.0000,3972.0000,1284.0000,2330.0000,1190.0000,8383.0000,411.0000,1233.0000,7480.0000,1207.0000,16963.0000,2189.0000,49494.0000,916.0000,5388.0000,1585.0000,17384.0000,24.0000,112.0000,2013.0000,40934.0000,1681.0000,7908.0000,292.0000,275.0000,1848.0000,3317.0000,2007.0000,12028.0000,1504.0000,12502.0000,1605.0000,4317.0000,5001.0000,173795.0000,1788.0000,1821.0000,812.0000,1053.0000,206.0000,85.0000,234.0000,132.0000,1268.0000,2381.0000,1056.0000,2064.0000,717.0000,902.0000,75.0000,348.0000,4494.0000,25309.0000,4979.0000,27112.0000,1276.0000,3039.0000,5204.0000,11348.0000
27,MN,003,Anoka County,0,164532.0000,69076.0000,82732.0000,326114.0000,105844.0000,9428357.0000,142759.0000,7551032.0000,60009.0000,63859.0000,33346.0000,82807.0000,29995.0000,58048.0000,22000.0000,196902.0000,675.0000,24425.0000,135412.0000,16354.0000,232835.0000,30495.0000,568085.0000,16571.0000,117386.0000,18021.0000,216315.0000,647.0000,8770.0000,73584.0000,1547367.0000,67482.0000,369307.0000,4586.0000,6475.0000,69615.0000,203129.0000,73444.0000,600123.0000,64441.0000,590173.0000,61865.0000,166696.0000,133580.0000,6276848.0000,57480.0000,73576.0000,30945.0000,42510.0000,10382.0000,4974.0000,5727.0000,1488.0000,20281.0000,39433.0000,17303.0000,34503.0000,14626.0000,19178.0000,3455.0000,17446.0000,121771.0000,997004.0000,128647.0000,1037882.0000,27837.0000,86995.0000,130233.0000,306599.0000
27,MN,005,Becker County,0,15535.0000,6879.0000,9444.0000,30499.0000,9324.0000,721040.0000,12800.0000,484667.0000,6633.0000,12230.0000,2787.0000,8659.0000,2463.0000,5485.0000,2803.0000,28334.0000,895.0000,2484.0000,24745.0000,1755.0000,22887.0000,3153.0000,62609.0000,1604.0000,8777.0000,2332.0000,25852.0000,76.0000,1196.0000,4401.0000,92945.0000,3877.0000,22114.0000,434.0000,539.0000,4048.0000,10129.0000,4385.0000,33709.0000,3451.0000,29006.0000,3520.0000,11447.0000,11704.0000,462058.0000,4831.0000,5918.0000,2517.0000,3494.0000,748.0000,322.0000,458.0000,206.0000,2797.0000,5827.0000,2341.0000,5041.0000,1884.0000,2581.0000,227.0000,1173.0000,10314.0000,70758.0000,11429.0000,76887.0000,3059.0000,12171.0000,11486.0000,26746.0000
